./main.o data_image.txt query_image.txt 10 0.5 1
Pre processing Time: 129 ms
a: 410 , b: 63 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579132 b1:-102400 b2:1091579131 theta: 265022.999994
a: 410 , b: 64 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579136 b1:-102400 b2:1091579135 theta: 265023.999994
a: 410 , b: 65 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579140 b1:-102400 b2:1091579139 theta: 265024.999994
a: 410 , b: 66 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579144 b1:-102400 b2:1091579143 theta: 265025.999994
a: 410 , b: 67 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579148 b1:-102400 b2:1091579147 theta: 265026.999994
a: 410 , b: 68 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579152 b1:-102400 b2:1091579151 theta: 265027.999994
a: 410 , b: 69 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579156 b1:-102400 b2:1091579155 theta: 265028.999994
a: 410 , b: 70 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579160 b1:-102400 b2:1091579159 theta: 265029.999994
a: 410 , b: 71 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579164 b1:-102400 b2:1091579163 theta: 265030.999994
a: 410 , b: 72 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579168 b1:-102400 b2:1091579167 theta: 265031.999994
a: 410 , b: 73 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579172 b1:-102400 b2:1091579171 theta: 265032.999994
a: 410 , b: 74 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579176 b1:-102400 b2:1091579175 theta: 265033.999994
a: 410 , b: 75 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579180 b1:-102400 b2:1091579179 theta: 265034.999994
a: 410 , b: 76 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579184 b1:-102400 b2:1091579183 theta: 265035.999994
a: 410 , b: 77 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579188 b1:-102400 b2:1091579187 theta: 265036.999994
a: 410 , b: 78 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579192 b1:-102400 b2:1091579191 theta: 265037.999994
a: 410 , b: 79 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579196 b1:-102400 b2:1091579195 theta: 265038.999994
a: 409 , b: 472 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578560 b1:-102400 b2:1091578559 theta: 264879.999994
a: 409 , b: 473 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578564 b1:-102400 b2:1091578563 theta: 264880.999994
a: 409 , b: 474 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578568 b1:-102400 b2:1091578567 theta: 264881.999994
a: 409 , b: 475 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578572 b1:-102400 b2:1091578571 theta: 264882.999994
a: 409 , b: 476 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578576 b1:-102400 b2:1091578575 theta: 264883.999994
a: 409 , b: 477 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578580 b1:-102400 b2:1091578579 theta: 264884.999994
a: 409 , b: 478 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578584 b1:-102400 b2:1091578583 theta: 264885.999994
a: 409 , b: 479 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578588 b1:-102400 b2:1091578587 theta: 264886.999994
a: 409 , b: 480 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578592 b1:-102400 b2:1091578591 theta: 264887.999994
a: 409 , b: 481 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578596 b1:-102400 b2:1091578595 theta: 264888.999994
a: 409 , b: 482 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578600 b1:-102400 b2:1091578599 theta: 264889.999994
a: 409 , b: 483 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578604 b1:-102400 b2:1091578603 theta: 264890.999994
a: 409 , b: 484 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578608 b1:-102400 b2:1091578607 theta: 264891.999994
a: 409 , b: 485 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578612 b1:-102400 b2:1091578611 theta: 264892.999994
a: 409 , b: 486 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578616 b1:-102400 b2:1091578615 theta: 264893.999994
a: 409 , b: 487 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578620 b1:-102400 b2:1091578619 theta: 264894.999994
a: 409 , b: 488 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578624 b1:-102400 b2:1091578623 theta: 264895.999994
a: 409 , b: 489 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578628 b1:-102400 b2:1091578627 theta: 264896.999994
a: 409 , b: 490 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578632 b1:-102400 b2:1091578631 theta: 264897.999994
a: 409 , b: 491 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578636 b1:-102400 b2:1091578635 theta: 264898.999994
a: 409 , b: 492 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578640 b1:-102400 b2:1091578639 theta: 264899.999994
a: 409 , b: 493 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578644 b1:-102400 b2:1091578643 theta: 264900.999994
a: 409 , b: 494 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578648 b1:-102400 b2:1091578647 theta: 264901.999994
a: 409 , b: 495 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578652 b1:-102400 b2:1091578651 theta: 264902.999994
a: 409 , b: 496 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578656 b1:-102400 b2:1091578655 theta: 264903.999994
a: 409 , b: 497 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578660 b1:-102400 b2:1091578659 theta: 264904.999994
a: 409 , b: 498 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578664 b1:-102400 b2:1091578663 theta: 264905.999994
a: 409 , b: 499 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578668 b1:-102400 b2:1091578667 theta: 264906.999994
a: 409 , b: 500 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578672 b1:-102400 b2:1091578671 theta: 264907.999994
a: 409 , b: 501 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578676 b1:-102400 b2:1091578675 theta: 264908.999994
a: 409 , b: 502 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578680 b1:-102400 b2:1091578679 theta: 264909.999994
a: 409 , b: 503 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578684 b1:-102400 b2:1091578683 theta: 264910.999994
a: 408 , b: 352 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575872 b1:-102400 b2:1091575871 theta: 264207.999994
a: 408 , b: 353 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575876 b1:-102400 b2:1091575875 theta: 264208.999994
a: 408 , b: 354 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575880 b1:-102400 b2:1091575879 theta: 264209.999994
a: 408 , b: 355 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575884 b1:-102400 b2:1091575883 theta: 264210.999994
a: 408 , b: 356 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575888 b1:-102400 b2:1091575887 theta: 264211.999994
a: 408 , b: 357 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575892 b1:-102400 b2:1091575891 theta: 264212.999994
a: 408 , b: 358 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575896 b1:-102400 b2:1091575895 theta: 264213.999994
a: 408 , b: 359 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575900 b1:-102400 b2:1091575899 theta: 264214.999994
a: 408 , b: 360 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575904 b1:-102400 b2:1091575903 theta: 264215.999994
a: 408 , b: 361 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575908 b1:-102400 b2:1091575907 theta: 264216.999994
a: 408 , b: 362 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575912 b1:-102400 b2:1091575911 theta: 264217.999994
a: 408 , b: 363 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575916 b1:-102400 b2:1091575915 theta: 264218.999994
a: 408 , b: 364 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575920 b1:-102400 b2:1091575919 theta: 264219.999994
a: 408 , b: 365 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575924 b1:-102400 b2:1091575923 theta: 264220.999994
a: 408 , b: 366 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575928 b1:-102400 b2:1091575927 theta: 264221.999994
a: 408 , b: 367 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575932 b1:-102400 b2:1091575931 theta: 264222.999994
a: 408 , b: 368 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575936 b1:-102400 b2:1091575935 theta: 264223.999994
a: 408 , b: 369 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575940 b1:-102400 b2:1091575939 theta: 264224.999994
a: 408 , b: 370 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575944 b1:-102400 b2:1091575943 theta: 264225.999994
a: 408 , b: 371 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575948 b1:-102400 b2:1091575947 theta: 264226.999994
a: 408 , b: 372 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575952 b1:-102400 b2:1091575951 theta: 264227.999994
a: 408 , b: 373 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575956 b1:-102400 b2:1091575955 theta: 264228.999994
a: 408 , b: 374 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575960 b1:-102400 b2:1091575959 theta: 264229.999994
a: 408 , b: 375 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575964 b1:-102400 b2:1091575963 theta: 264230.999994
a: 408 , b: 376 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575968 b1:-102400 b2:1091575967 theta: 264231.999994
a: 408 , b: 377 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575972 b1:-102400 b2:1091575971 theta: 264232.999994
a: 408 , b: 378 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575976 b1:-102400 b2:1091575975 theta: 264233.999994
a: 408 , b: 379 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575980 b1:-102400 b2:1091575979 theta: 264234.999994
a: 408 , b: 380 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575984 b1:-102400 b2:1091575983 theta: 264235.999994
a: 408 , b: 381 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575988 b1:-102400 b2:1091575987 theta: 264236.999994
a: 408 , b: 382 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575992 b1:-102400 b2:1091575991 theta: 264237.999994
a: 408 , b: 383 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091575996 b1:-102400 b2:1091575995 theta: 264238.999994
a: 409 , b: 344 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578048 b1:-102400 b2:1091578047 theta: 264751.999994
a: 409 , b: 345 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578052 b1:-102400 b2:1091578051 theta: 264752.999994
a: 409 , b: 346 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578056 b1:-102400 b2:1091578055 theta: 264753.999994
a: 409 , b: 347 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578060 b1:-102400 b2:1091578059 theta: 264754.999994
a: 409 , b: 348 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578064 b1:-102400 b2:1091578063 theta: 264755.999994
a: 409 , b: 349 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578068 b1:-102400 b2:1091578067 theta: 264756.999994
a: 409 , b: 350 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578072 b1:-102400 b2:1091578071 theta: 264757.999994
a: 409 , b: 351 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578076 b1:-102400 b2:1091578075 theta: 264758.999994
a: 409 , b: 352 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578080 b1:-102400 b2:1091578079 theta: 264759.999994
a: 409 , b: 353 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578084 b1:-102400 b2:1091578083 theta: 264760.999994
a: 409 , b: 354 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578088 b1:-102400 b2:1091578087 theta: 264761.999994
a: 409 , b: 355 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578092 b1:-102400 b2:1091578091 theta: 264762.999994
a: 409 , b: 356 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578096 b1:-102400 b2:1091578095 theta: 264763.999994
a: 409 , b: 357 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578100 b1:-102400 b2:1091578099 theta: 264764.999994
a: 409 , b: 358 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578104 b1:-102400 b2:1091578103 theta: 264765.999994
a: 409 , b: 359 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578108 b1:-102400 b2:1091578107 theta: 264766.999994
a: 409 , b: 360 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578112 b1:-102400 b2:1091578111 theta: 264767.999994
a: 409 , b: 361 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578116 b1:-102400 b2:1091578115 theta: 264768.999994
a: 409 , b: 362 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578120 b1:-102400 b2:1091578119 theta: 264769.999994
a: 409 , b: 363 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578124 b1:-102400 b2:1091578123 theta: 264770.999994
a: 409 , b: 364 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578128 b1:-102400 b2:1091578127 theta: 264771.999994
a: 409 , b: 365 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578132 b1:-102400 b2:1091578131 theta: 264772.999994
a: 409 , b: 366 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578136 b1:-102400 b2:1091578135 theta: 264773.999994
a: 409 , b: 367 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578140 b1:-102400 b2:1091578139 theta: 264774.999994
a: 409 , b: 368 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578144 b1:-102400 b2:1091578143 theta: 264775.999994
a: 409 , b: 369 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578148 b1:-102400 b2:1091578147 theta: 264776.999994
a: 409 , b: 370 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578152 b1:-102400 b2:1091578151 theta: 264777.999994
a: 409 , b: 371 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578156 b1:-102400 b2:1091578155 theta: 264778.999994
a: 409 , b: 372 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578160 b1:-102400 b2:1091578159 theta: 264779.999994
a: 409 , b: 373 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578164 b1:-102400 b2:1091578163 theta: 264780.999994
a: 409 , b: 374 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578168 b1:-102400 b2:1091578167 theta: 264781.999994
a: 409 , b: 375 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578172 b1:-102400 b2:1091578171 theta: 264782.999994
a: 409 , b: 440 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578432 b1:-102400 b2:1091578431 theta: 264847.999994
a: 409 , b: 441 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091578436 b1:-102400 b2:1091578435 theta: 264848.999994
